time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz,mouth_tx,mouth_ty,mouth_tz
7.79,325.9191,507.2869,377.29,-2.222469,7.269915,-4.660409,-4.803276,-38.98834,6.240067,87.73186,88.51498,570.3791,248.2969,594.2747,588.1847,253.889,552.7644,169.1084,297.8429,694.9937,393.0544,759.8352,378.9105
7.8,325.9652,507.2696,377.2739,-2.204192,7.263768,-4.658882,-4.830052,-38.96994,6.232179,87.72477,88.53944,570.3859,248.235,594.1872,588.2893,253.8938,552.7242,169.1345,297.8303,694.9678,393.0825,759.826,378.9223
7.81,325.9919,507.2383,377.2695,-2.217804,7.269915,-4.67113,-4.804528,-39.0056,6.253238,87.736,88.49946,570.4268,248.2379,594.1742,588.3387,253.9096,552.6961,169.1892,297.7678,694.9617,393.1304,759.8249,378.9408
7.82,326.0102,507.2104,377.2728,-2.197874,7.263886,-4.659645,-4.829024,-38.98299,6.251475,87.74548,88.45968,570.4807,248.2114,594.1694,588.3675,253.8617,552.6568,169.2285,297.7548,694.941,393.1809,759.7925,378.9463
7.83,326.0291,507.1712,377.2538,-2.191352,7.261576,-4.67198,-4.892226,-38.86417,6.171421,87.74335,88.45091,570.5062,248.2096,594.1315,588.4186,253.822,552.5958,169.2769,297.7372,694.9556,393.2542,759.788,378.9824
7.84,326.0632,507.1429,377.2515,-2.226911,7.270128,-4.662586,-4.799896,-38.98696,6.258493,87.74233,88.4277,570.5385,248.2217,594.1122,588.4355,253.8319,552.5785,169.3134,297.7113,694.9282,393.3278,759.7754,378.9748
7.85,326.0741,507.0963,377.2398,-2.238176,7.275979,-4.669978,-4.83987,-38.89419,6.187322,87.76268,88.45599,570.5749,248.2213,594.0932,588.4755,253.8075,552.533,169.3572,297.6512,694.9318,393.3264,759.6943,379.0798
7.86,326.113,507.0856,377.2562,-2.197677,7.277823,-4.685744,-4.827147,-38.94741,6.279551,87.75596,88.49284,570.6298,248.2176,594.1268,588.532,253.8301,552.4908,169.4022,297.5894,694.8925,393.4076,759.6809,379.0758
7.87,326.0695,506.9868,377.2531,-2.091815,7.254097,-4.672208,-4.958533,-38.93023,6.242064,87.75618,88.436,570.6542,248.1584,594.1119,588.5557,253.8077,552.4088,169.4408,297.543,694.8907,393.4389,759.6306,379.128
7.88,326.1105,506.9936,377.2313,-2.193996,7.283257,-4.672579,-4.890028,-38.87432,6.178301,87.76625,88.37388,570.7142,248.1763,594.169,588.5768,253.7818,552.4027,169.4416,297.5301,694.856,393.5236,759.6116,379.1613
7.89,326.0743,506.8964,377.2479,-2.015493,7.241868,-4.667713,-5.101049,-38.85137,6.117574,87.76178,88.3688,570.7316,248.1376,594.186,588.6228,253.7922,552.3697,169.4751,297.5157,694.845,393.55,759.5231,379.1683
7.9,326.0798,506.8581,377.2242,-2.044794,7.266107,-4.682236,-5.004867,-38.93604,6.242491,87.7575,88.39255,570.7349,248.0327,594.1383,588.6705,253.7445,552.357,169.5022,297.5011,694.8199,393.617,759.4503,379.1926
7.91,326.0954,506.8536,377.2289,-2.077469,7.257077,-4.683387,-4.97257,-38.92383,6.258026,87.7689,88.38194,570.745,248.0239,594.0892,588.6488,253.6941,552.4096,169.5309,297.465,694.7856,393.6517,759.3762,379.181
7.92,326.095,506.8146,377.21,-2.049694,7.257011,-4.683287,-5.005629,-38.91891,6.250924,87.75645,88.34367,570.7624,248.013,594.0897,588.6816,253.7005,552.4106,169.5496,297.412,694.7407,393.7018,759.3042,379.2147
7.93,326.0828,506.7885,377.2165,-2.020955,7.26491,-4.692162,-5.041621,-38.92035,6.27208,87.77997,88.3153,570.7706,247.9132,594.0655,588.7745,253.6929,552.3503,169.5188,297.4467,694.7486,393.745,759.2315,379.2258
7.94,326.1062,506.7872,377.217,-2.139178,7.281413,-4.677601,-4.907765,-38.91403,6.273109,87.74652,88.27912,570.7942,247.9055,594.0899,588.7907,253.7135,552.2973,169.5574,297.3718,694.6967,393.7888,759.1505,379.2346
7.95,326.1081,506.7617,377.2069,-2.146048,7.273492,-4.690554,-4.905969,-38.90218,6.279178,87.75581,88.30195,570.7983,247.9049,594.1079,588.7005,253.6985,552.2888,169.5488,297.3573,694.6657,393.8163,759.0722,379.2784
7.96,326.1166,506.7334,377.1953,-2.1242,7.281366,-4.692276,-4.927581,-38.90667,6.27005,87.74837,88.28883,570.7934,247.821,594.0632,588.7704,253.6989,552.2245,169.5675,297.3289,694.6321,393.8638,758.9957,379.2957
7.97,326.1152,506.728,377.2182,-2.135707,7.286443,-4.697223,-4.913948,-38.89738,6.276943,87.75053,88.23323,570.8246,247.8666,594.1082,588.7752,253.7413,552.1686,169.525,297.2981,694.5955,393.867,758.9231,379.316
7.98,326.1186,506.7124,377.2033,-2.179051,7.291873,-4.700515,-4.866157,-38.89526,6.27392,87.7732,88.22987,570.7857,247.8135,594.0484,588.762,253.7038,552.0911,169.5177,297.2538,694.5648,393.9396,758.87,379.2964
7.99,326.1311,506.694,377.1877,-2.152406,7.295675,-4.690419,-4.950937,-38.83299,6.181708,87.78103,88.2159,570.8008,247.8139,594.0679,588.7565,253.7398,552.0335,169.5155,297.2427,694.521,394.0005,758.8626,379.3414
8,326.1284,506.6557,377.191,-2.168428,7.305333,-4.695362,-4.880305,-38.89147,6.2518,87.75658,88.24128,570.7721,247.8351,594.0344,588.7557,253.7395,551.9535,169.485,297.2077,694.4946,394.0382,758.818,379.3586
8.01,326.1407,506.6327,377.195,-2.179402,7.308044,-4.696415,-4.880114,-38.87991,6.270105,87.76477,88.26697,570.7457,247.7819,593.9869,588.7172,253.7295,551.8786,169.4783,297.1544,694.4661,394.0412,758.726,379.4614
8.02,326.1519,506.6094,377.1959,-2.22971,7.309519,-4.693182,-4.838497,-38.88573,6.251247,87.77137,88.21686,570.7326,247.7492,593.9488,588.6419,253.7153,551.8717,169.4566,297.1423,694.4309,394.1082,758.6996,379.4748
8.03,326.1567,506.5875,377.1939,-2.279375,7.330262,-4.696233,-4.773526,-38.88968,6.269656,87.76176,88.23002,570.7164,247.7609,593.9496,588.669,253.7304,551.7894,169.4387,297.0987,694.4485,394.1256,758.6328,379.4565
8.04,326.141,506.5108,377.1864,-2.250538,7.362048,-4.696728,-4.815678,-38.91431,6.261796,87.76512,88.15666,570.7229,247.719,593.961,588.6493,253.7642,551.7018,169.4329,297.0354,694.424,394.203,758.5953,379.4926
8.05,326.1299,506.496,377.2001,-2.271938,7.364143,-4.700256,-4.783776,-38.91126,6.279495,87.76139,88.10014,570.6915,247.7114,593.9641,588.5755,253.7293,551.642,169.4087,297.0128,694.4094,394.2152,758.5663,379.4964
8.06,326.138,506.4752,377.1861,-2.327628,7.388767,-4.707377,-4.722757,-38.92613,6.302798,87.76247,88.09059,570.6351,247.6361,593.8774,588.5245,253.723,551.5418,169.363,297.0209,694.4122,394.2225,758.5137,379.5315
8.07,326.124,506.4434,377.1716,-2.302133,7.399811,-4.715027,-4.744971,-38.9294,6.303988,87.75742,88.10456,570.6348,247.5679,593.8881,588.4442,253.7282,551.4646,169.3948,296.9282,694.3808,394.2638,758.4852,379.5162
8.08,326.1252,506.4335,377.1723,-2.319389,7.403352,-4.712061,-4.727098,-38.93228,6.312846,87.76835,88.07405,570.5755,247.588,593.7966,588.4459,253.7383,551.341,169.3387,296.925,694.3347,394.263,758.4382,379.5427
8.09,326.1242,506.4247,377.1571,-2.389778,7.400254,-4.695713,-4.659046,-38.90616,6.295421,87.74323,88.11591,570.5364,247.5038,593.7048,588.3877,253.7613,551.1756,169.2599,296.9747,694.2987,394.2942,758.4091,379.564
8.1,326.0838,506.3497,377.1653,-2.294695,7.378067,-4.683852,-4.772942,-38.90838,6.28621,87.76028,88.02141,570.5235,247.5669,593.7233,588.3038,253.7537,551.0718,169.3312,296.8459,694.2935,394.2918,758.3748,379.5785
8.11,326.0605,506.3356,377.1512,-2.256245,7.376057,-4.683068,-4.823061,-38.89952,6.278694,87.75938,88.04362,570.4792,247.5557,593.6243,588.3177,253.7365,550.8373,169.3032,296.8095,694.2552,394.3571,758.3442,379.6006
8.12,326.0359,506.3219,377.1564,-2.268126,7.364992,-4.663081,-4.828481,-38.87268,6.258666,87.76859,88.09856,570.4477,247.5727,593.5544,588.2862,253.8445,550.7757,169.2961,296.8601,694.2445,394.3815,758.289,379.5854
8.13,326.0212,506.2781,377.1586,-2.282725,7.402083,-4.687081,-4.785677,-38.90461,6.291855,87.75199,88.07999,570.4382,247.5988,593.5041,588.233,253.8544,550.6461,169.2703,296.7851,694.2033,394.3903,758.2377,379.5853
8.14,325.9694,506.2287,377.1455,-2.26674,7.405941,-4.713748,-4.785196,-38.9119,6.333658,87.75552,88.06968,570.3991,247.5787,593.4228,588.2108,253.8878,550.5249,169.2352,296.7905,694.1272,394.4076,758.1839,379.5786
8.15,325.9486,506.2013,377.1363,-2.280867,7.408765,-4.721243,-4.750955,-38.91005,6.353366,87.7641,88.11065,570.3908,247.5336,593.3099,588.1957,253.8436,550.38,169.2334,296.7695,694.1133,394.4186,758.1528,379.604
8.16,325.9429,506.1832,377.1295,-2.332501,7.415395,-4.716166,-4.702092,-38.90226,6.354173,87.76089,88.0977,570.391,247.5228,593.2569,588.1635,253.8255,550.2694,169.2436,296.7416,694.0813,394.4407,758.147,379.621
8.17,325.9299,506.1679,377.1335,-2.385425,7.443004,-4.718184,-4.655487,-38.85892,6.343127,87.76293,88.17189,570.3751,247.4549,593.1726,588.1201,253.822,550.1119,169.2105,296.753,694.0598,394.4509,758.1396,379.6299
8.18,325.9029,506.1456,377.1432,-2.39921,7.440735,-4.713871,-4.628387,-38.85511,6.357558,87.76109,88.10208,570.3815,247.4981,593.1373,588.0959,253.8538,550.0162,169.26,296.6744,694.0231,394.4503,758.1273,379.6181
8.19,325.8924,506.1371,377.1571,-2.371244,7.417233,-4.696402,-4.676879,-38.83827,6.346841,87.76178,88.16349,570.3815,247.4679,593.076,588.0746,253.8393,549.8844,169.238,296.6401,694.0057,394.4565,758.1025,379.6656
8.2,325.8922,506.1079,377.1819,-2.390783,7.419741,-4.687981,-4.649884,-38.84035,6.346234,87.75925,88.21425,570.378,247.4294,593.0052,588.1165,253.834,549.7987,169.25,296.6524,693.9734,394.4906,758.121,379.6655
8.21,325.8808,506.0921,377.1864,-2.442376,7.448489,-4.709022,-4.571898,-38.85316,6.375766,87.7701,88.18323,570.3521,247.448,592.8986,588.0875,253.8815,549.7621,169.2753,296.6026,693.9354,394.494,758.1112,379.6791
8.22,325.8829,506.0821,377.1953,-2.41519,7.446667,-4.714494,-4.603271,-38.85503,6.386169,87.75312,88.32259,570.4115,247.4671,592.9057,588.0868,253.8322,549.7321,169.2767,296.6105,693.916,394.5137,758.1115,379.6882
8.23,325.8872,506.0726,377.1981,-2.422679,7.434676,-4.70502,-4.584816,-38.8296,6.37647,87.77231,88.27803,570.4,247.4779,592.8391,588.1228,253.8168,549.7095,169.2875,296.6036,693.8734,394.5409,758.1137,379.6803
8.24,325.8949,506.0605,377.2007,-2.453027,7.450565,-4.706953,-4.556665,-38.84798,6.384793,87.77518,88.2589,570.4273,247.5167,592.8465,588.1642,253.846,549.6822,169.2665,296.609,693.8605,394.5377,758.0888,379.66
8.25,325.8949,506.0482,377.2078,-2.435568,7.43541,-4.694373,-4.589388,-38.81533,6.37215,87.781,88.18167,570.4641,247.5165,592.8885,588.1708,253.859,549.6553,169.277,296.578,693.8262,394.5707,758.0886,379.6908
8.26,325.8891,506.0513,377.2029,-2.425014,7.442772,-4.718372,-4.570821,-38.82236,6.408735,87.76557,88.23615,570.4495,247.5477,592.8172,588.1593,253.7999,549.6036,169.3141,296.5677,693.8198,394.5853,758.0749,379.6494
8.27,325.9039,506.0389,377.1973,-2.426491,7.457314,-4.722569,-4.559467,-38.84742,6.413948,87.74676,88.16846,570.4444,247.5752,592.8105,588.1562,253.804,549.5329,169.2872,296.5566,693.7582,394.5847,758.0613,379.6539
8.28,325.8713,506.0366,377.2144,-2.42479,7.453763,-4.724583,-4.564585,-38.83782,6.398449,87.75713,88.21951,570.4881,247.6162,592.7703,588.1806,253.8465,549.5129,169.293,296.5593,693.7445,394.5925,758.0438,379.6288
8.29,325.8669,506.0281,377.2152,-2.436028,7.442134,-4.717016,-4.555315,-38.81752,6.414819,87.77541,88.37305,570.4524,247.5147,592.6451,588.2049,253.8194,549.4681,169.3128,296.5573,693.7325,394.6089,758.0256,379.5959
8.3,325.8673,506.022,377.2213,-2.466472,7.452199,-4.731382,-4.500659,-38.83111,6.441523,87.76942,88.23509,570.4646,247.5073,592.6738,588.1961,253.8104,549.3908,169.3164,296.512,693.7273,394.6058,758.0089,379.5833
8.31,325.8513,506.0208,377.2157,-2.439269,7.437099,-4.715889,-4.541718,-38.81286,6.428545,87.76433,88.16903,570.4721,247.518,592.6631,588.187,253.791,549.3512,169.3328,296.5222,693.7349,394.6456,758.0316,379.5874
8.32,325.854,506.0188,377.2433,-2.437716,7.438657,-4.71468,-4.551849,-38.80426,6.42954,87.77473,88.19888,570.4733,247.4928,592.6329,588.2043,253.8184,549.2831,169.3602,296.5193,693.7379,394.6337,758.0229,379.5801
8.33,325.8343,506.0024,377.2353,-2.449549,7.43686,-4.72568,-4.523717,-38.81324,6.455631,87.78324,88.16012,570.5111,247.5446,592.6335,588.2216,253.7914,549.2612,169.4259,296.5091,693.7809,394.6426,758.0136,379.5702
8.34,325.8491,506.0047,377.254,-2.539597,7.473732,-4.724504,-4.413743,-38.84254,6.483348,87.77546,88.22086,570.4745,247.4875,592.5232,588.1992,253.854,549.222,169.4053,296.5351,693.7621,394.6399,758.0107,379.5527
8.35,325.8253,505.9659,377.2672,-2.504948,7.444551,-4.716198,-4.451188,-38.82053,6.474679,87.77758,88.21339,570.5,247.4993,592.5359,588.1751,253.8355,549.1705,169.3963,296.567,693.7842,394.6645,758.0126,379.5688
8.36,325.8175,505.943,377.2812,-2.511406,7.457996,-4.716443,-4.440643,-38.82338,6.482094,87.76595,88.23356,570.521,247.542,592.5205,588.2072,253.9017,549.108,169.4738,296.4784,693.8153,394.7163,758.0529,379.5624
8.37,325.8418,505.9576,377.3054,-2.486984,7.462397,-4.74478,-4.438548,-38.8367,6.509679,87.76711,88.2064,570.5361,247.5679,592.5452,588.1885,253.8646,549.0695,169.4184,296.5309,693.8008,394.7302,758.0406,379.536
8.38,325.827,505.9165,377.3257,-2.52901,7.470581,-4.736618,-4.404051,-38.83422,6.500423,87.76859,88.1954,570.5364,247.5522,592.5155,588.1857,253.862,548.9834,169.4702,296.4899,693.8384,394.7358,758.0438,379.5411
8.39,325.8408,505.9093,377.3442,-2.52351,7.479452,-4.7659,-4.378258,-38.84595,6.528831,87.76247,88.15937,570.5405,247.5754,592.5076,588.1441,253.8628,548.95,169.4774,296.4833,693.8569,394.7892,758.0596,379.526
8.4,325.8123,505.8944,377.3742,-2.535319,7.467195,-4.755858,-4.38942,-38.83946,6.506152,87.77337,88.19546,570.5583,247.5557,592.5329,588.1749,253.8681,548.9149,169.5158,296.4379,693.8631,394.807,758.05,379.5688
8.41,325.8311,505.8864,377.3868,-2.516098,7.465064,-4.754594,-4.405217,-38.83273,6.524899,87.77486,88.2242,570.5472,247.5599,592.501,588.1407,253.8375,548.9272,169.4942,296.4928,693.8651,394.8289,758.0471,379.5877
8.42,325.847,505.8811,377.4315,-2.562924,7.477044,-4.76163,-4.343746,-38.83118,6.544202,87.75988,88.26588,570.5287,247.5266,592.4879,588.171,253.8619,548.9735,169.5065,296.471,693.9159,394.8283,758.0146,379.6077
8.43,325.8704,505.8681,377.4404,-2.499895,7.47935,-4.788289,-4.395453,-38.83624,6.561451,87.76632,88.22964,570.5404,247.5163,592.5166,588.1901,253.8774,549.0219,169.5149,296.4487,693.9353,394.8543,758.0192,379.653
8.44,325.8796,505.8431,377.4537,-2.531954,7.463264,-4.784327,-4.364326,-38.82104,6.577549,87.77082,88.24641,570.5249,247.5266,592.5055,588.2022,253.864,549.0545,169.5494,296.4215,693.9618,394.9129,758.0035,379.6641
8.45,325.8886,505.8151,377.451,-2.558182,7.506374,-4.801885,-4.325664,-38.86382,6.596598,87.77641,88.23014,570.5765,247.5286,592.5625,588.2565,253.8996,549.1055,169.5348,296.3802,693.994,395.0115,758.0148,379.6665
8.46,325.9122,505.8186,377.4834,-2.534634,7.482829,-4.78674,-4.347289,-38.83142,6.580637,87.75195,88.29869,570.5769,247.4601,592.609,588.1911,253.7935,549.15,169.5592,296.321,694.0097,395.0036,757.9779,379.7608
8.47,325.9269,505.7925,377.4773,-2.576355,7.512862,-4.80508,-4.314214,-38.84987,6.596375,87.77577,88.24632,570.5899,247.4802,592.6852,588.2285,253.8404,549.1973,169.5367,296.3831,694.0115,395.0909,757.9839,379.7917
8.48,325.9477,505.7639,377.5041,-2.581824,7.50961,-4.803886,-4.303526,-38.86313,6.590642,87.75914,88.22215,570.6265,247.4486,592.7848,588.2268,253.8102,549.2256,169.5298,296.2901,694.0085,395.1444,757.9653,379.8317
8.49,325.9531,505.7356,377.5078,-2.54423,7.497821,-4.800232,-4.378564,-38.8388,6.577827,87.75545,88.2233,570.6161,247.4059,592.8077,588.2378,253.8626,549.2368,169.5213,296.2804,694.0092,395.2072,757.9514,379.8747
8.5,325.9743,505.69,377.5281,-2.539757,7.525628,-4.820004,-4.366738,-38.84532,6.57536,87.72202,88.26469,570.621,247.3317,592.8726,588.2165,253.8026,549.3185,169.4848,296.2795,694.0171,395.272,757.9057,379.8751
8.51,326.0069,505.6659,377.5575,-2.601616,7.512788,-4.815654,-4.305019,-38.83247,6.567506,87.71504,88.14802,570.598,247.2498,592.9347,588.2364,253.7704,549.349,169.5072,296.2092,694.016,395.3235,757.8659,379.9459
8.52,326.0255,505.6368,377.5716,-2.587345,7.532372,-4.8183,-4.340609,-38.83609,6.554135,87.72913,88.12725,570.62,247.2461,593.024,588.2765,253.8227,549.3793,169.51,296.2267,694.0192,395.3994,757.8454,380.0196
8.53,326.0516,505.5908,377.5852,-2.592097,7.526893,-4.814398,-4.338962,-38.84628,6.544095,87.72823,88.11544,570.6113,247.2018,593.0319,588.295,253.8195,549.4825,169.5027,296.1768,693.9958,395.4786,757.8032,380.0455
8.54,326.08,505.5368,377.5978,-2.596804,7.545223,-4.808362,-4.347986,-38.84026,6.544249,87.72032,88.17768,570.6044,247.1598,593.0456,588.3383,253.8023,549.5655,169.5042,296.1775,694.0176,395.5348,757.7505,380.1303
8.55,326.1245,505.5154,377.6163,-2.650424,7.544919,-4.802041,-4.298218,-38.83945,6.54114,87.72503,88.09765,570.6358,247.1618,593.11,588.3465,253.8214,549.6166,169.4827,296.1543,694.0226,395.6635,757.7525,380.1805
8.56,326.1722,505.4853,377.6565,-2.643656,7.560056,-4.807516,-4.31665,-38.85511,6.535974,87.72564,88.11362,570.6671,247.1855,593.2001,588.3745,253.8194,549.6742,169.516,296.1298,694.0197,395.7424,757.7049,380.2489
8.57,326.2154,505.4658,377.6872,-2.684363,7.549114,-4.801444,-4.282722,-38.84137,6.524824,87.72258,88.11378,570.668,247.1054,593.1839,588.427,253.8175,549.6845,169.5411,296.1056,694.0093,395.8407,757.6491,380.2877
8.58,326.2671,505.4253,377.7048,-2.65666,7.557892,-4.813418,-4.310746,-38.83036,6.528266,87.70975,88.08936,570.714,247.0834,593.2611,588.4151,253.7779,549.7228,169.5513,296.0531,693.9921,395.961,757.62,380.328
8.59,326.3119,505.3753,377.7348,-2.659314,7.567945,-4.820707,-4.29061,-38.87994,6.538276,87.73045,88.06251,570.7224,247.0992,593.2637,588.4389,253.7777,549.724,169.5632,296.0745,693.9918,396.0164,757.5443,380.5169
8.6,326.3711,505.3605,377.7822,-2.726869,7.568658,-4.81481,-4.244802,-38.82822,6.525943,87.72581,88.04522,570.7361,247.0328,593.2547,588.4604,253.7388,549.6997,169.5786,296.0399,693.9945,396.1594,757.4925,380.6032
8.61,326.4235,505.3301,377.8056,-2.691798,7.559014,-4.831609,-4.291348,-38.80156,6.528102,87.71402,88.10215,570.7747,247.0319,593.3024,588.4489,253.7577,549.6807,169.5949,296.0043,693.9948,396.293,757.4609,380.6804
8.62,326.4833,505.2741,377.8287,-2.679291,7.543967,-4.835076,-4.293959,-38.7933,6.543555,87.72424,88.08148,570.7908,247.0148,593.3017,588.5234,253.7698,549.6765,169.6162,296.0115,693.9954,396.453,757.3933,380.7148
8.63,326.5603,505.2382,377.884,-2.734251,7.558941,-4.846088,-4.250046,-38.79046,6.55012,87.72372,88.12559,570.8492,246.9632,593.3445,588.5112,253.7674,549.6721,169.6208,295.993,694.0069,396.5927,757.348,380.7321
8.64,326.629,505.1784,377.921,-2.748894,7.541828,-4.834646,-4.230354,-38.82885,6.547749,87.73786,88.12218,570.8582,246.9443,593.3094,588.5507,253.7184,549.6532,169.661,295.976,694.0143,396.7063,757.2908,380.8163
8.65,326.7098,505.1437,377.9491,-2.7743,7.542148,-4.848127,-4.203306,-38.83252,6.575412,87.74152,88.16805,570.8792,246.8861,593.2661,588.5597,253.6733,549.5821,169.72,295.9314,694.0357,396.8243,757.2431,380.7995
8.66,326.8031,505.0989,377.9754,-2.8349,7.543673,-4.849231,-4.150089,-38.83327,6.58019,87.7532,88.16413,570.9419,246.8218,593.3085,588.6249,253.6793,549.6038,169.7699,295.902,694.0097,396.9769,757.183,380.8496
8.67,326.8766,505.0377,378.0222,-2.816243,7.516394,-4.852791,-4.176148,-38.80186,6.583669,87.75539,88.15419,571.022,246.8143,593.3891,588.6492,253.6226,549.5586,169.7961,295.8897,694.0226,397.1229,757.1293,380.8641
8.68,326.9844,505.0053,378.0556,-2.897247,7.540851,-4.872355,-4.081641,-38.82207,6.612219,87.7611,88.15754,571.0415,246.7617,593.3265,588.7149,253.5866,549.5666,169.8646,295.8461,694.0371,397.316,757.0599,380.8713
8.69,327.0812,504.9524,378.0731,-2.927384,7.510882,-4.857006,-4.079442,-38.76881,6.589159,87.75833,88.18032,571.112,246.7007,593.3516,588.7848,253.5698,549.5442,169.9494,295.8067,694.0254,397.5037,757.0487,380.8941
8.7,327.1764,504.9038,378.1001,-2.857849,7.522169,-4.870844,-4.154801,-38.7741,6.601273,87.76387,88.14313,571.1506,246.5683,593.3341,588.8689,253.5497,549.595,170.0041,295.7531,694.0448,397.7081,756.9778,380.8933
8.71,327.2818,504.834,378.1544,-2.938918,7.500418,-4.863196,-4.093772,-38.73576,6.595337,87.75951,88.10026,571.2301,246.5524,593.3893,588.9468,253.517,549.6135,170.0688,295.7243,694.0434,397.8969,756.8989,380.9308
8.72,327.3969,504.7913,378.164,-3.010026,7.51516,-4.859428,-4.011943,-38.73326,6.606763,87.73901,88.12598,571.3085,246.445,593.3989,589.0491,253.5404,549.6505,170.1724,295.7122,694.0498,398.0754,756.8023,380.9914
8.73,327.4896,504.7159,378.1857,-2.952795,7.513308,-4.861362,-4.079028,-38.73406,6.585449,87.73971,88.062,571.3945,246.3928,593.432,589.1389,253.4809,549.6854,170.2505,295.689,694.0461,398.273,756.7324,381.0616
8.74,327.6064,504.6918,378.2126,-2.960156,7.499835,-4.848866,-4.100749,-38.68937,6.571784,87.74001,88.08641,571.5082,246.366,593.4974,589.2405,253.3974,549.7103,170.3234,295.6046,694.0126,398.3853,756.62,381.2296
8.75,327.729,504.5983,378.2409,-2.983006,7.516908,-4.855263,-4.132107,-38.62058,6.464972,87.74751,88.06796,571.5852,246.2601,593.4992,589.3503,253.359,549.7172,170.4214,295.6051,694.0203,398.5653,756.5646,381.2972
8.76,327.8299,504.5546,378.2445,-2.961735,7.527475,-4.861808,-4.155622,-38.60954,6.446157,87.74699,88.04958,571.6935,246.1821,593.5137,589.4584,253.33,549.7305,170.522,295.5766,693.9897,398.7807,756.5722,381.4375
8.77,327.9412,504.4965,378.2609,-2.972215,7.521636,-4.867493,-4.077455,-38.69043,6.571318,87.71564,88.07697,571.8054,246.1657,593.5452,589.5609,253.2519,549.749,170.6467,295.5034,693.9992,399.019,756.5599,381.4671
8.78,328.0612,504.4591,378.2684,-3.015099,7.532589,-4.867888,-4.04685,-38.69743,6.56053,87.72134,88.05289,571.9027,246.0655,593.5398,589.6848,253.2283,549.7524,170.7887,295.4402,694.0375,399.2312,756.5206,381.54
8.79,328.2042,504.4109,378.2701,-3.037771,7.541878,-4.848479,-4.030153,-38.7017,6.529763,87.71351,88.02867,571.9992,245.992,593.5195,589.9007,253.2132,549.7492,170.8798,295.4801,694.0457,399.4259,756.4579,381.6073
8.8,328.3296,504.3549,378.2979,-3.07738,7.558433,-4.849844,-3.991608,-38.69994,6.527018,87.71037,88.00681,572.1016,245.8937,593.514,589.9792,253.1748,549.7766,171.0152,295.4038,694.017,399.7011,756.4262,381.724
8.81,328.4569,504.3008,378.3242,-3.101402,7.551892,-4.83415,-3.985497,-38.70141,6.513476,87.72514,87.92669,572.2629,245.8795,593.5887,590.1481,253.1921,549.7524,171.1474,295.4067,693.999,399.9308,756.3669,381.8038
8.82,328.586,504.2602,378.3495,-3.092211,7.563324,-4.832987,-3.997213,-38.70868,6.517972,87.70538,87.95735,572.3582,245.8059,593.5357,590.288,253.134,549.7278,171.278,295.3412,694.0342,400.0921,756.276,381.9296
8.83,328.7232,504.2176,378.3751,-3.14553,7.584095,-4.828742,-3.950389,-38.70097,6.518715,87.69189,87.96141,572.471,245.778,593.5036,590.4283,253.0833,549.7493,171.4166,295.3558,694.0292,400.3325,756.1923,381.9457
8.84,328.8496,504.1599,378.3964,-3.089285,7.567928,-4.829996,-4.025737,-38.67993,6.509772,87.68726,87.95713,572.6019,245.7559,593.4997,590.7179,253.2076,549.8087,171.5319,295.3514,694.0452,400.5768,756.142,382.0586
8.85,328.9656,504.1022,378.3998,-3.063265,7.566502,-4.861585,-4.035794,-38.66774,6.544892,87.67028,87.91611,572.7275,245.6559,593.4802,590.6264,252.9034,549.7857,171.6835,295.3182,694.0372,400.8406,756.0812,382.0544
8.86,329.1231,504.059,378.4274,-3.070104,7.568039,-4.872298,-4.020163,-38.70747,6.569058,87.67975,87.88024,572.8792,245.6759,593.5012,590.8304,252.9264,549.7318,171.8039,295.3207,694.0748,401.0882,756.0395,382.0957
8.87,329.245,503.9925,378.4345,-3.104841,7.574317,-4.876235,-3.992733,-38.70131,6.58541,87.71954,87.97625,573.0729,245.6367,593.5883,590.9537,252.8772,549.6832,171.9538,295.2598,694.0935,401.2825,755.9241,382.2089
8.88,329.3314,503.886,378.4529,-2.993152,7.568261,-4.875746,-4.11138,-38.70538,6.551852,87.70293,87.98045,573.2011,245.549,593.5963,591.1018,252.7944,549.6665,172.0847,295.2819,694.109,401.557,755.8801,382.2758
8.89,329.4717,503.8135,378.471,-2.986434,7.583653,-4.867106,-4.228775,-38.60401,6.408249,87.74057,87.92368,573.3349,245.4877,593.5773,591.249,252.7243,549.6066,172.2048,295.2257,694.1107,401.7734,755.8287,382.3679
8.9,329.6085,503.771,378.4848,-3.109588,7.608522,-4.847448,-4.020908,-38.74287,6.553591,87.71652,87.96615,573.4606,245.4277,593.5588,591.3668,252.6574,549.593,172.3718,295.165,694.1383,401.9509,755.7511,382.4368
8.91,329.8126,503.7731,378.5466,-3.35201,7.651935,-4.813132,-3.79007,-38.77527,6.545634,87.73159,87.94969,573.5644,245.3346,593.4739,591.5051,252.6228,549.572,172.5042,295.1729,694.1554,402.1818,755.6685,382.5043
8.92,329.9583,503.6846,378.5806,-3.338925,7.658078,-4.801809,-3.818007,-38.79194,6.536614,87.72791,87.9629,573.7021,245.2755,593.4876,591.662,252.5561,549.5553,172.6685,295.0898,694.1795,402.401,755.6203,382.6044
